customer_id,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
C-ADV-02173,9,30,3300.51,4,5,5,14,Champions
C-ADV-02174,133,4,357.31,1,1,1,3,Hibernating
C-ADV-02175,8,13,260.38,5,2,1,8,Promising (New)
C-ADV-02176,64,4,327.01,1,1,1,3,Hibernating
C-ADV-02177,4,14,314.19,5,3,1,9,Loyal Customers
C-ADV-02178,44,13,840.54,2,2,3,7,Hibernating
C-ADV-02179,14,22,1449.76,4,4,4,12,Champions
C-ADV-02180,26,20,816.14,3,4,3,10,Loyal Customers
C-ADV-02181,25,8,48.629999999999995,3,1,1,5,Others
C-ADV-02182,15,25,5594.48,4,5,5,14,Champions
C-ADV-02183,5,24,807.61,5,5,3,13,Champions
C-ADV-02184,49,9,205.71,2,1,1,4,Hibernating
C-ADV-02185,84,7,299.49,1,1,1,3,Hibernating
C-ADV-02186,9,35,1380.96,4,5,4,13,Champions
C-ADV-02187,2,21,1105.48,5,4,3,12,Champions
C-ADV-02188,27,18,1351.86,3,3,4,10,Loyal Customers
C-ADV-02189,57,24,5646.55,2,5,5,12,At Risk (Big Spenders)
C-ADV-02190,28,9,462.5,3,1,2,6,Others
C-ADV-02191,76,12,261.49,1,2,1,4,Hibernating
C-ADV-02192,2,28,2312.56,5,5,4,14,Champions
C-ADV-02193,8,19,3332.95,5,4,5,14,Champions
C-ADV-02194,28,13,367.0,3,2,1,6,Others
C-ADV-02195,10,31,2547.55,4,5,4,13,Champions
C-ADV-02196,13,19,620.39,4,4,2,10,Champions
C-ADV-02197,212,8,898.97,1,1,3,5,Hibernating
C-ADV-02198,28,22,1446.96,3,4,4,11,Loyal Customers
C-ADV-02199,36,8,1708.95,2,1,4,7,Hibernating
C-ADV-02200,15,11,350.44,4,2,1,7,Promising (New)
C-ADV-02201,13,18,776.64,4,3,3,10,Loyal Customers
C-ADV-02202,31,17,469.06,3,3,2,8,Loyal Customers
C-ADV-02203,23,13,753.67,3,2,3,8,Others
C-ADV-02204,4,10,782.43,5,2,3,10,Promising (New)
C-ADV-02205,1,11,1169.73,5,2,3,10,Promising (New)
C-ADV-02206,1,21,1795.35,5,4,4,13,Champions
C-ADV-02207,27,20,1757.6000000000001,3,4,4,11,Loyal Customers
C-ADV-02208,64,16,418.76,1,3,2,6,Others
C-ADV-02209,135,5,264.07,1,1,1,3,Hibernating
C-ADV-02210,20,38,4105.01,3,5,5,13,Loyal Customers
C-ADV-02211,11,11,286.06,4,2,1,7,Promising (New)
C-ADV-02212,87,16,513.3,1,3,2,6,Others
C-ADV-02213,26,22,3182.61,3,4,5,12,Loyal Customers
C-ADV-02214,145,11,3490.2,1,2,5,8,Hibernating
C-ADV-02215,44,26,3154.45,2,5,5,12,At Risk (Big Spenders)
C-ADV-02216,6,15,3090.67,5,3,5,13,Loyal Customers
C-ADV-02217,12,22,863.51,4,4,3,11,Champions
C-ADV-02218,68,8,154.5,1,1,1,3,Hibernating
C-ADV-02219,7,13,129.63,5,2,1,8,Promising (New)
C-ADV-02220,26,9,144.86,3,1,1,5,Others
C-ADV-02221,15,27,405.81,4,5,2,11,Champions
C-ADV-02222,5,39,5082.93,5,5,5,15,Champions
C-ADV-02223,46,20,1564.12,2,4,4,10,At Risk (Big Spenders)
C-ADV-02224,20,11,4309.6900000000005,3,2,5,10,Others
C-ADV-02225,24,26,2888.35,3,5,5,13,Loyal Customers
C-ADV-02226,52,13,206.31,2,2,1,5,Hibernating
C-ADV-02227,12,22,4477.86,4,4,5,13,Champions
C-ADV-02228,18,30,1005.68,3,5,3,11,Loyal Customers
C-ADV-02229,10,16,11231.75,4,3,5,12,Loyal Customers
C-ADV-02230,3,27,924.74,5,5,3,13,Champions
C-ADV-02231,8,11,62.4,5,2,1,8,Promising (New)
C-ADV-02232,42,28,3035.73,2,5,5,12,At Risk (Big Spenders)
C-ADV-02233,27,10,651.73,3,2,2,7,Others
C-ADV-02234,20,17,2176.4,3,3,4,10,Loyal Customers
C-ADV-02235,39,11,2279.39,2,2,4,8,Hibernating
C-ADV-02236,3,33,2442.29,5,5,4,14,Champions
C-ADV-02237,53,19,3193.94,2,4,5,11,At Risk (Big Spenders)
C-ADV-02238,11,19,1653.81,4,4,4,12,Champions
C-ADV-02239,15,10,606.16,4,2,2,8,Promising (New)
C-ADV-02240,108,9,895.62,1,1,3,5,Hibernating
C-ADV-02241,19,20,321.22,3,4,1,8,Loyal Customers
C-ADV-02242,21,17,1665.44,3,3,4,10,Loyal Customers
C-ADV-02243,2,20,2300.12,5,4,4,13,Champions
C-ADV-02244,46,11,1831.7,2,2,4,8,Hibernating
C-ADV-02245,18,11,459.52,3,2,2,7,Others
C-ADV-02246,19,36,1222.91,3,5,3,11,Loyal Customers
C-ADV-02247,37,19,548.46,2,4,2,8,At Risk (Big Spenders)
C-ADV-02248,14,19,6343.08,4,4,5,13,Champions
C-ADV-02249,11,18,476.47,4,3,2,9,Loyal Customers
C-ADV-02250,2,31,12679.4,5,5,5,15,Champions
C-ADV-02251,62,6,348.54,2,1,1,4,Hibernating
C-ADV-02252,4,21,275.76,5,4,1,10,Champions
C-ADV-02253,44,12,366.6,2,2,1,5,Hibernating
C-ADV-02254,6,15,247.5,5,3,1,9,Loyal Customers
C-ADV-02255,41,22,1523.7,2,4,4,10,At Risk (Big Spenders)
C-ADV-02256,7,28,1622.16,5,5,4,14,Champions
C-ADV-02257,144,10,878.11,1,2,3,6,Hibernating
C-ADV-02258,7,18,181.1,5,3,1,9,Loyal Customers
C-ADV-02259,37,12,1015.5699999999999,2,2,3,7,Hibernating
C-ADV-02260,16,16,127.33,4,3,1,8,Loyal Customers
C-ADV-02261,23,32,381.92,3,5,1,9,Loyal Customers
C-ADV-02262,27,6,430.43,3,1,2,6,Others
C-ADV-02263,165,4,405.18,1,1,2,4,Hibernating
C-ADV-02264,22,24,587.54,3,5,2,10,Loyal Customers
C-ADV-02265,35,15,227.51,2,3,1,6,Others
C-ADV-02266,29,8,1746.08,3,1,4,8,Others
C-ADV-02267,4,15,762.2,5,3,3,11,Loyal Customers
C-ADV-02268,6,23,1130.71,5,4,3,12,Champions
C-ADV-02269,18,18,5657.63,3,3,5,11,Loyal Customers
C-ADV-02270,10,35,770.47,4,5,3,12,Champions
C-ADV-02271,25,13,16183.91,3,2,5,10,Others
C-ADV-02272,54,8,1920.9299999999998,2,1,4,7,Hibernating
C-ADV-02273,87,5,230.48,1,1,1,3,Hibernating
C-ADV-02274,7,9,1231.06,5,1,3,9,Promising (New)
C-ADV-02275,52,11,1308.85,2,2,3,7,Hibernating
C-ADV-02276,99,8,433.73,1,1,2,4,Hibernating
C-ADV-02277,26,16,933.14,3,3,3,9,Loyal Customers
C-ADV-02278,1,18,1578.58,5,3,4,12,Loyal Customers
C-ADV-02279,32,14,754.33,2,3,3,8,Others
C-ADV-02280,10,22,4186.51,4,4,5,13,Champions
C-ADV-02281,26,13,515.95,3,2,2,7,Others
C-ADV-02282,76,19,3658.27,1,4,5,10,At Risk (Big Spenders)
C-ADV-02283,1,35,530.1,5,5,2,12,Champions
C-ADV-02284,121,5,218.83,1,1,1,3,Hibernating
C-ADV-02285,41,34,3043.16,2,5,5,12,At Risk (Big Spenders)
C-ADV-02286,3,15,3164.19,5,3,5,13,Loyal Customers
C-ADV-02287,68,15,190.01,1,3,1,5,Others
C-ADV-02288,12,23,533.8199999999999,4,4,2,10,Champions
C-ADV-02289,16,13,1042.64,4,2,3,9,Promising (New)
C-ADV-02290,86,7,104.33999999999999,1,1,1,3,Hibernating
C-ADV-02291,23,15,2943.58,3,3,5,11,Loyal Customers
C-ADV-02292,30,16,188.09,3,3,1,7,Loyal Customers
C-ADV-02293,17,11,139.89000000000001,4,2,1,7,Promising (New)
C-ADV-02294,1,11,1256.07,5,2,3,10,Promising (New)
C-ADV-02295,29,26,3591.6,3,5,5,13,Loyal Customers
C-ADV-02296,50,8,626.37,2,1,2,5,Hibernating
C-ADV-02297,28,34,1591.77,3,5,4,12,Loyal Customers
C-ADV-02298,25,27,2178.65,3,5,4,12,Loyal Customers
C-ADV-02299,6,17,281.62,5,3,1,9,Loyal Customers
C-ADV-02300,61,5,344.7,2,1,1,4,Hibernating
C-ADV-02301,9,12,775.6800000000001,4,2,3,9,Promising (New)
C-ADV-02302,59,11,303.11,2,2,1,5,Hibernating
C-ADV-02303,58,28,408.45,2,5,2,9,At Risk (Big Spenders)
C-ADV-02304,16,13,661.44,4,2,2,8,Promising (New)
C-ADV-02305,60,6,146.75,2,1,1,4,Hibernating
C-ADV-02306,1,39,2487.7,5,5,4,14,Champions
C-ADV-02307,114,10,220.53,1,2,1,4,Hibernating
C-ADV-02308,21,19,412.74,3,4,2,9,Loyal Customers
C-ADV-02309,7,35,2304.9900000000002,5,5,4,14,Champions
C-ADV-02310,76,20,12598.47,1,4,5,10,At Risk (Big Spenders)
C-ADV-02311,24,26,9988.0,3,5,5,13,Loyal Customers
C-ADV-02312,7,24,2183.94,5,5,4,14,Champions
C-ADV-02313,31,40,1924.04,3,5,4,12,Loyal Customers
C-ADV-02314,26,33,1427.3600000000001,3,5,4,12,Loyal Customers
C-ADV-02315,55,10,2143.25,2,2,4,8,Hibernating
C-ADV-02316,6,15,630.27,5,3,2,10,Loyal Customers
C-ADV-02317,63,17,3198.9700000000003,1,3,5,9,Others
C-ADV-02318,10,11,684.47,4,2,2,8,Promising (New)
C-ADV-02319,49,12,871.69,2,2,3,7,Hibernating
C-ADV-02320,1,14,3442.7000000000003,5,3,5,13,Loyal Customers
C-ADV-02321,48,9,582.1800000000001,2,1,2,5,Hibernating
C-ADV-02322,5,15,2332.14,5,3,4,12,Loyal Customers
C-ADV-02323,172,8,174.48,1,1,1,3,Hibernating
C-ADV-02324,74,14,827.0,1,3,3,7,Others
C-ADV-02325,47,25,9460.36,2,5,5,12,At Risk (Big Spenders)
C-ADV-02326,11,15,1924.8700000000001,4,3,4,11,Loyal Customers
C-ADV-02327,90,11,331.89,1,2,1,4,Hibernating
C-ADV-02328,4,22,2288.69,5,4,4,13,Champions
C-ADV-02329,1,14,670.3100000000001,5,3,2,10,Loyal Customers
C-ADV-02330,25,8,1210.48,3,1,3,7,Others
C-ADV-02331,55,17,1637.0,2,3,4,9,Others
C-ADV-02332,148,8,909.95,1,1,3,5,Hibernating
C-ADV-02333,14,16,1110.9,4,3,3,10,Loyal Customers
C-ADV-02334,13,21,2509.34,4,4,4,12,Champions
C-ADV-02335,10,24,6660.9,4,5,5,14,Champions
C-ADV-02336,2,5,122.41,5,1,1,7,Promising (New)
C-ADV-02337,23,14,426.17,3,3,2,8,Loyal Customers
C-ADV-02338,84,9,749.6899999999999,1,1,2,4,Hibernating
C-ADV-02339,35,13,985.64,2,2,3,7,Hibernating
C-ADV-02340,15,21,486.43,4,4,2,10,Champions
C-ADV-02341,28,14,393.96999999999997,3,3,2,8,Loyal Customers
C-ADV-02342,9,17,489.40999999999997,4,3,2,9,Loyal Customers
C-ADV-02343,28,9,579.63,3,1,2,6,Others
C-ADV-02344,97,19,241.87,1,4,1,6,At Risk (Big Spenders)
C-ADV-02345,20,16,6017.27,3,3,5,11,Loyal Customers
C-ADV-02346,31,8,1804.03,3,1,4,8,Others
C-ADV-02347,6,22,511.77,5,4,2,11,Champions
C-ADV-02348,59,8,53.75,2,1,1,4,Hibernating
C-ADV-02349,1,24,3207.05,5,5,5,15,Champions
C-ADV-02350,117,15,3182.39,1,3,5,9,Others
C-ADV-02351,73,10,1757.37,1,2,4,7,Hibernating
C-ADV-02352,3,22,406.64,5,4,2,11,Champions
C-ADV-02353,54,7,262.25,2,1,1,4,Hibernating
C-ADV-02354,55,9,157.46,2,1,1,4,Hibernating
C-ADV-02355,7,5,387.73,5,1,2,8,Promising (New)
C-ADV-02356,27,22,1531.64,3,4,4,11,Loyal Customers
C-ADV-02357,18,28,2728.1,3,5,5,13,Loyal Customers
C-ADV-02358,91,16,1230.49,1,3,3,7,Others
C-ADV-02359,23,26,3060.85,3,5,5,13,Loyal Customers
C-ADV-02360,7,25,3236.5299999999997,5,5,5,15,Champions
C-ADV-02361,47,19,2981.05,2,4,5,11,At Risk (Big Spenders)
C-ADV-02362,2,26,308.41,5,5,1,11,Champions
C-ADV-02363,1,31,2853.49,5,5,5,15,Champions
C-ADV-02364,62,9,380.31,2,1,1,4,Hibernating
C-ADV-02365,41,15,738.84,2,3,2,7,Others
C-ADV-02366,6,25,2036.9099999999999,5,5,4,14,Champions
C-ADV-02367,59,7,1049.09,2,1,3,6,Hibernating
C-ADV-02368,10,30,2242.72,4,5,4,13,Champions
C-ADV-02369,5,20,257.5,5,4,1,10,Champions
C-ADV-02370,26,24,1401.2,3,5,4,12,Loyal Customers
C-ADV-02371,14,12,1059.05,4,2,3,9,Promising (New)
C-ADV-02372,129,8,497.58000000000004,1,1,2,4,Hibernating
C-ADV-02373,74,15,694.93,1,3,2,6,Others
C-ADV-02374,6,33,4751.28,5,5,5,15,Champions
C-ADV-02375,12,21,3228.91,4,4,5,13,Champions
C-ADV-02376,1,12,658.2,5,2,2,9,Promising (New)
C-ADV-02377,53,11,2484.2599999999998,2,2,4,8,Hibernating
C-ADV-02378,15,14,167.43,4,3,1,8,Loyal Customers
C-ADV-02379,56,17,607.29,2,3,2,7,Others
C-ADV-02380,2,20,921.61,5,4,3,12,Champions
C-ADV-02381,23,8,1048.42,3,1,3,7,Others
C-ADV-02382,61,12,3039.37,2,2,5,9,Hibernating
C-ADV-02383,1,29,2324.61,5,5,4,14,Champions
C-ADV-02384,7,26,6515.12,5,5,5,15,Champions
C-ADV-02385,4,24,252.19,5,5,1,11,Champions
C-ADV-02386,13,12,1383.78,4,2,4,10,Promising (New)
C-ADV-02387,21,16,815.14,3,3,3,9,Loyal Customers
C-ADV-02388,29,13,1247.8799999999999,3,2,3,8,Others
C-ADV-02389,1,29,594.94,5,5,2,12,Champions
C-ADV-02390,10,29,512.76,4,5,2,11,Champions
C-ADV-02391,12,24,455.95,4,5,2,11,Champions
C-ADV-02392,12,17,5583.5199999999995,4,3,5,12,Loyal Customers
C-ADV-02393,38,8,653.94,2,1,2,5,Hibernating
C-ADV-02394,93,13,273.52,1,2,1,4,Hibernating
C-ADV-02395,109,7,2226.52,1,1,4,6,Hibernating
C-ADV-02396,56,10,3553.86,2,2,5,9,Hibernating
C-ADV-02397,35,26,1595.15,2,5,4,11,At Risk (Big Spenders)
C-ADV-02398,17,9,1809.44,4,1,4,9,Promising (New)
C-ADV-02399,24,21,1560.81,3,4,4,11,Loyal Customers
C-ADV-02400,229,5,1135.78,1,1,3,5,Hibernating
C-ADV-02401,25,7,780.23,3,1,3,7,Others
C-ADV-02402,95,11,495.86,1,2,2,5,Hibernating
C-ADV-02403,3,18,2964.08,5,3,5,13,Loyal Customers
C-ADV-02404,150,7,1959.1000000000001,1,1,4,6,Hibernating
C-ADV-02405,11,24,2592.14,4,5,4,13,Champions
C-ADV-02406,8,19,14854.03,5,4,5,14,Champions
C-ADV-02407,11,16,3089.16,4,3,5,12,Loyal Customers
C-ADV-02408,87,14,2786.62,1,3,5,9,Others
C-ADV-02409,18,14,58.5,3,3,1,7,Loyal Customers
C-ADV-02410,4,14,319.7,5,3,1,9,Loyal Customers
C-ADV-02411,19,22,1838.01,3,4,4,11,Loyal Customers
C-ADV-02412,3,23,6188.8,5,4,5,14,Champions
C-ADV-02413,94,11,605.43,1,2,2,5,Hibernating
C-ADV-02414,9,12,692.27,4,2,2,8,Promising (New)
C-ADV-02415,13,8,534.49,4,1,2,7,Promising (New)
C-ADV-02416,6,27,639.07,5,5,2,12,Champions
C-ADV-02417,83,13,229.29,1,2,1,4,Hibernating
C-ADV-02418,4,24,891.67,5,5,3,13,Champions
C-ADV-02419,11,35,5800.14,4,5,5,14,Champions
C-ADV-02420,18,18,592.47,3,3,2,8,Loyal Customers
C-ADV-02421,17,10,466.61,4,2,2,8,Promising (New)
C-ADV-02422,8,13,3647.87,5,2,5,12,Promising (New)
C-ADV-02423,3,9,1610.04,5,1,4,10,Promising (New)
C-ADV-02424,38,19,1003.63,2,4,3,9,At Risk (Big Spenders)
C-ADV-02425,11,28,1166.02,4,5,3,12,Champions
C-ADV-02426,45,14,151.23,2,3,1,6,Others
C-ADV-02427,5,11,253.75,5,2,1,8,Promising (New)
C-ADV-02428,18,11,354.69,3,2,1,6,Others
C-ADV-02429,7,10,995.78,5,2,3,10,Promising (New)
C-ADV-02430,24,18,1900.94,3,3,4,10,Loyal Customers
C-ADV-02431,12,19,6802.71,4,4,5,13,Champions
C-ADV-02432,41,16,205.24,2,3,1,6,Others
C-ADV-02433,13,19,1655.93,4,4,4,12,Champions
C-ADV-02434,9,5,397.25,4,1,2,7,Promising (New)
C-ADV-02435,7,33,1343.78,5,5,4,14,Champions
C-ADV-02436,34,13,3044.31,2,2,5,9,Hibernating
C-ADV-02437,22,13,1292.23,3,2,3,8,Others
C-ADV-02438,38,29,2943.86,2,5,5,12,At Risk (Big Spenders)
C-ADV-02439,38,16,2385.28,2,3,4,9,Others
C-ADV-02440,5,18,1243.2,5,3,3,11,Loyal Customers
C-ADV-02441,5,14,1843.32,5,3,4,12,Loyal Customers
C-ADV-02442,13,35,738.67,4,5,2,11,Champions
C-ADV-02443,15,20,245.72,4,4,1,9,Champions
C-ADV-02444,140,16,318.75,1,3,1,5,Others
C-ADV-02445,16,9,1583.29,4,1,4,9,Promising (New)
C-ADV-02446,3,25,3536.91,5,5,5,15,Champions
C-ADV-02447,14,23,2595.59,4,4,4,12,Champions
C-ADV-02448,78,15,615.22,1,3,2,6,Others
C-ADV-02449,53,18,431.86,2,3,2,7,Others
C-ADV-02450,94,6,1125.72,1,1,3,5,Hibernating
C-ADV-02451,1,15,136.98,5,3,1,9,Loyal Customers
C-ADV-02452,109,12,1566.17,1,2,4,7,Hibernating
C-ADV-02453,47,17,762.27,2,3,3,8,Others
C-ADV-02454,6,21,5782.45,5,4,5,14,Champions
C-ADV-02455,32,15,1471.8799999999999,2,3,4,9,Others
C-ADV-02456,19,17,4482.14,3,3,5,11,Loyal Customers
C-ADV-02457,38,20,360.53,2,4,1,7,At Risk (Big Spenders)
C-ADV-02458,65,26,600.29,1,5,2,8,At Risk (Big Spenders)
C-ADV-02459,95,13,10900.52,1,2,5,8,Hibernating
C-ADV-02460,58,28,5444.24,2,5,5,12,At Risk (Big Spenders)
C-ADV-02461,53,20,39137.0,2,4,5,11,At Risk (Big Spenders)
C-ADV-02462,46,14,495.33,2,3,2,7,Others
C-ADV-02463,71,11,489.32,1,2,2,5,Hibernating
C-ADV-02464,4,25,3288.7,5,5,5,15,Champions
C-ADV-02465,27,7,362.09000000000003,3,1,1,5,Others
C-ADV-02466,7,17,1937.32,5,3,4,12,Loyal Customers
C-ADV-02467,66,8,2206.89,1,1,4,6,Hibernating
C-ADV-02468,9,13,1257.9,4,2,3,9,Promising (New)
C-ADV-02469,37,11,754.86,2,2,3,7,Hibernating
C-ADV-02470,62,16,724.06,2,3,2,7,Others
C-ADV-02471,51,18,6303.6,2,4,5,11,At Risk (Big Spenders)
C-ADV-02472,94,12,129.89,1,2,1,4,Hibernating
C-ADV-02473,14,20,1912.2,4,4,4,12,Champions
C-ADV-02474,101,9,298.71000000000004,1,1,1,3,Hibernating
C-ADV-02475,19,7,1930.65,3,1,4,8,Others
C-ADV-02476,3,18,2600.25,5,4,4,13,Champions
C-ADV-02477,29,15,2882.17,3,3,5,11,Loyal Customers
C-ADV-02478,89,5,527.6,1,1,2,4,Hibernating
C-ADV-02479,4,20,2382.47,5,4,4,13,Champions
C-ADV-02480,44,6,3847.89,2,1,5,8,Hibernating
C-ADV-02481,5,14,979.6700000000001,5,3,3,11,Loyal Customers
C-ADV-02482,18,9,275.37,3,1,1,5,Others
C-ADV-02483,29,27,1928.64,3,5,4,12,Loyal Customers
C-ADV-02484,26,20,4222.5,3,4,5,12,Loyal Customers
C-ADV-02485,43,11,2056.96,2,2,4,8,Hibernating
C-ADV-02486,62,14,957.66,2,3,3,8,Others
C-ADV-02487,5,13,2320.21,5,2,4,11,Promising (New)
C-ADV-02488,67,7,542.3,1,1,2,4,Hibernating
C-ADV-02489,15,15,1038.31,4,3,3,10,Loyal Customers
C-ADV-02490,24,35,3348.09,3,5,5,13,Loyal Customers
C-ADV-02491,9,10,10548.34,4,2,5,11,Promising (New)
C-ADV-02492,1,10,1549.53,5,2,4,11,Promising (New)
C-ADV-02493,27,13,3430.15,3,2,5,10,Others
C-ADV-02494,59,14,1033.36,2,3,3,8,Others
C-ADV-02495,111,6,275.46,1,1,1,3,Hibernating
C-ADV-02496,26,22,2970.9,3,4,5,12,Loyal Customers
C-ADV-02497,6,12,945.03,5,2,3,10,Promising (New)
C-ADV-02498,41,13,386.4,2,2,2,6,Hibernating
C-ADV-02499,61,18,1244.39,2,4,3,9,At Risk (Big Spenders)
C-ADV-02500,45,4,104.52000000000001,2,1,1,4,Hibernating
C-ADV-02501,25,32,1027.66,3,5,3,11,Loyal Customers
C-ADV-02502,86,8,337.73,1,1,1,3,Hibernating
C-ADV-02503,85,7,212.68,1,1,1,3,Hibernating
C-ADV-02504,3,17,1605.27,5,3,4,12,Loyal Customers
C-ADV-02505,5,5,404.07,5,1,2,8,Promising (New)
C-ADV-02506,38,19,303.83,2,4,1,7,At Risk (Big Spenders)
C-ADV-02507,3,32,6261.77,5,5,5,15,Champions
C-ADV-02508,4,33,1251.04,5,5,3,13,Champions
C-ADV-02509,12,25,529.0,4,5,2,11,Champions
C-ADV-02510,45,25,1768.81,2,5,4,11,At Risk (Big Spenders)
C-ADV-02511,22,15,2027.47,3,3,4,10,Loyal Customers
C-ADV-02512,24,24,3868.0299999999997,3,5,5,13,Loyal Customers
C-ADV-02513,10,23,329.53,4,4,1,9,Champions
C-ADV-02514,13,20,533.1,4,4,2,10,Champions
C-ADV-02515,71,14,216.73,1,3,1,5,Others
C-ADV-02516,33,20,1626.27,2,4,4,10,At Risk (Big Spenders)
C-ADV-02517,76,23,2594.32,1,4,4,9,At Risk (Big Spenders)
C-ADV-02518,16,9,1094.05,4,1,3,8,Promising (New)
C-ADV-02519,43,7,442.98,2,1,2,5,Hibernating
C-ADV-02520,4,15,395.83,5,3,2,10,Loyal Customers
C-ADV-02521,12,42,3835.7599999999998,4,5,5,14,Champions
C-ADV-02522,15,8,2265.82,4,1,4,9,Promising (New)
C-ADV-02523,91,7,661.72,1,1,2,4,Hibernating
C-ADV-02524,28,15,18397.66,3,3,5,11,Loyal Customers
C-ADV-02525,1,13,909.31,5,2,3,10,Promising (New)
C-ADV-02526,10,11,689.9,4,2,2,8,Promising (New)
C-ADV-02527,46,20,315.3,2,4,1,7,At Risk (Big Spenders)
C-ADV-02528,15,20,861.22,4,4,3,11,Champions
C-ADV-02529,27,20,436.65,3,4,2,9,Loyal Customers
C-ADV-02530,7,13,166.52,5,2,1,8,Promising (New)
C-ADV-02531,20,4,1286.92,3,1,3,7,Others
C-ADV-02532,15,17,195.60999999999999,4,3,1,8,Loyal Customers
C-ADV-02533,13,15,1102.99,4,3,3,10,Loyal Customers
C-ADV-02534,155,12,306.96999999999997,1,2,1,4,Hibernating
C-ADV-02535,34,16,799.93,2,3,3,8,Others
C-ADV-02536,23,23,5331.75,3,4,5,12,Loyal Customers
C-ADV-02537,38,14,2034.71,2,3,4,9,Others
C-ADV-02538,8,23,1060.3600000000001,5,4,3,12,Champions
C-ADV-02539,49,28,1240.52,2,5,3,10,At Risk (Big Spenders)
C-ADV-02540,41,13,15780.94,2,2,5,9,Hibernating
C-ADV-02541,143,14,6484.7300000000005,1,3,5,9,Others
C-ADV-02542,19,24,3921.04,3,5,5,13,Loyal Customers
C-ADV-02543,14,15,3273.26,4,3,5,12,Loyal Customers
C-ADV-02544,179,5,62.88,1,1,1,3,Hibernating
C-ADV-02545,16,21,1184.08,4,4,3,11,Champions
C-ADV-02546,18,16,2579.17,3,3,4,10,Loyal Customers
C-ADV-02547,10,23,2077.98,4,4,4,12,Champions
C-ADV-02548,26,18,3262.55,3,4,5,12,Loyal Customers
C-ADV-02549,1,26,1608.93,5,5,4,14,Champions
C-ADV-02550,21,20,1823.48,3,4,4,11,Loyal Customers
C-ADV-02551,15,11,673.94,4,2,2,8,Promising (New)
C-ADV-02552,21,8,171.66,3,1,1,5,Others
C-ADV-02553,56,12,531.62,2,2,2,6,Hibernating
C-ADV-02554,28,25,859.04,3,5,3,11,Loyal Customers
C-ADV-02555,66,5,524.8199999999999,1,1,2,4,Hibernating
C-ADV-02556,4,6,331.99,5,1,1,7,Promising (New)
C-ADV-02557,43,25,1554.55,2,5,4,11,At Risk (Big Spenders)
C-ADV-02558,28,11,455.73,3,2,2,7,Others
C-ADV-02559,1,24,1892.48,5,5,4,14,Champions
C-ADV-02560,9,11,417.3,4,2,2,8,Promising (New)
C-ADV-02561,23,16,704.0,3,3,2,8,Loyal Customers
C-ADV-02562,34,29,867.0699999999999,2,5,3,10,At Risk (Big Spenders)
C-ADV-02563,14,7,1059.25,4,1,3,8,Promising (New)
C-ADV-02564,16,21,1502.66,4,4,4,12,Champions
C-ADV-02565,81,6,107.94,1,1,1,3,Hibernating
C-ADV-02566,17,22,200.63,4,4,1,9,Champions
C-ADV-02567,37,9,857.95,2,1,3,6,Hibernating
C-ADV-02568,50,22,643.4,2,4,2,8,At Risk (Big Spenders)
C-ADV-02569,16,32,1991.8700000000001,4,5,4,13,Champions
C-ADV-02570,11,22,626.73,4,4,2,10,Champions
C-ADV-02571,20,26,367.25,3,5,1,9,Loyal Customers
C-ADV-02572,23,14,3018.08,3,3,5,11,Loyal Customers
C-ADV-02573,91,12,173.77,1,2,1,4,Hibernating
C-ADV-02574,171,2,539.4300000000001,1,1,2,4,Hibernating
C-ADV-02575,23,13,2455.11,3,2,4,9,Others
C-ADV-02576,1,20,1211.81,5,4,3,12,Champions
C-ADV-02577,18,17,419.37,3,3,2,8,Loyal Customers
C-ADV-02578,11,18,128.38,4,4,1,9,Champions
C-ADV-02579,27,14,899.75,3,3,3,9,Loyal Customers
C-ADV-02580,4,33,1417.73,5,5,4,14,Champions
C-ADV-02581,23,7,815.05,3,1,3,7,Others
C-ADV-02582,25,10,402.84000000000003,3,2,2,7,Others
C-ADV-02583,4,20,359.92,5,4,1,10,Champions
C-ADV-02584,5,32,3536.7200000000003,5,5,5,15,Champions
C-ADV-02585,10,29,10732.99,4,5,5,14,Champions
C-ADV-02586,275,4,29.990000000000002,1,1,1,3,Hibernating
C-ADV-02587,15,20,4040.5299999999997,4,4,5,13,Champions
C-ADV-02588,26,17,3903.71,3,3,5,11,Loyal Customers
C-ADV-02589,10,16,1173.45,4,3,3,10,Loyal Customers
C-ADV-02590,14,11,228.85,4,2,1,7,Promising (New)
C-ADV-02591,42,18,1729.82,2,4,4,10,At Risk (Big Spenders)
C-ADV-02592,18,9,271.29,3,1,1,5,Others
C-ADV-02593,18,18,1559.99,3,4,4,11,Loyal Customers
C-ADV-02594,38,10,671.67,2,2,2,6,Hibernating
C-ADV-02595,13,23,632.35,4,4,2,10,Champions
C-ADV-02596,48,24,891.71,2,5,3,10,At Risk (Big Spenders)
C-ADV-02597,10,21,2768.67,4,4,5,13,Champions
C-ADV-02598,164,5,319.65,1,1,1,3,Hibernating
C-ADV-02599,52,32,426.54,2,5,2,9,At Risk (Big Spenders)
C-ADV-02600,26,11,681.6800000000001,3,2,2,7,Others
C-ADV-02601,5,28,2070.34,5,5,4,14,Champions
C-ADV-02602,19,13,1479.34,3,2,4,9,Others
C-ADV-02603,24,11,848.22,3,2,3,8,Others
C-ADV-02604,9,20,285.78,4,4,1,9,Champions
C-ADV-02605,1,21,1388.13,5,4,4,13,Champions
C-ADV-02606,63,19,4914.37,1,4,5,10,At Risk (Big Spenders)
