transaction_id,date,customer_id,customer_segment,region,product_category,product_name,quantity,unit_price,discount_percent,revenue,cost,profit,payment_method
TXN-001794,2024-03-10,CUST-01522,Budget,West,Home & Garden,Sofa,3,156.97,0.22,367.31,254.63,112.68,Debit Card
TXN-008497,2024-03-10,CUST-00359,Standard,North,Sports,Dumbbells,4,226.3,0.29,642.69,431.39,211.3,Bank Transfer
TXN-005401,2024-03-10,CUST-00559,Budget,West,Home & Garden,Table,5,440.46,0.17,1827.91,1077.22,750.69,Debit Card
TXN-005410,2024-03-10,CUST-00333,Premium,West,Sports,Running Shoes,2,76.87,0.19,124.53,49.97,74.56,Debit Card
TXN-000372,2024-03-10,CUST-00881,Premium,Central,Home & Garden,Plant Pot,3,456.02,0.21,1080.77,723.68,357.09,Debit Card
TXN-002287,2024-03-10,CUST-01009,Budget,North,Books,Fiction Novel,4,46.97,0.18,154.06,71.28,82.78,Bank Transfer
TXN-006704,2024-03-10,CUST-01265,Budget,South,Clothing,Jacket,4,185.15,0.23,570.26,277.12,293.14,PayPal
TXN-009323,2024-03-10,CUST-00122,Standard,West,Clothing,T-Shirt,2,83.04,0.29,117.92,57.1,60.82,Credit Card
TXN-002640,2024-03-10,CUST-01388,Budget,South,Electronics,Smartwatch,4,804.24,0.09,2927.43,1422.14,1505.29,Bank Transfer
TXN-003681,2024-03-10,CUST-00790,Budget,East,Electronics,Smartwatch,3,307.18,0.26,681.94,423.19,258.75,PayPal
TXN-002400,2024-03-10,CUST-01341,Budget,North,Electronics,Tablet,3,1167.09,0.22,2730.99,1510.58,1220.41,PayPal
TXN-003001,2024-03-10,CUST-01401,Standard,South,Sports,Bicycle,2,375.5,0.26,555.74,301.47,254.27,Credit Card
TXN-005149,2024-03-10,CUST-00676,Budget,Central,Sports,Tennis Racket,4,115.37,0.12,406.1,166.34,239.76,Bank Transfer
TXN-000335,2024-03-10,CUST-01986,Premium,South,Clothing,Dress,5,84.23,0.28,303.23,171.19,132.04,Cash
TXN-002319,2024-03-10,CUST-00087,Budget,North,Electronics,Headphones,2,691.59,0.08,1272.53,643.78,628.75,Cash
TXN-001482,2024-03-10,CUST-01733,Standard,West,Books,Self-Help,3,19.49,0.16,49.11,32.8,16.31,Bank Transfer
TXN-001902,2024-03-10,CUST-00219,Budget,Central,Books,Self-Help,5,27.95,0.02,136.95,61.4,75.55,Bank Transfer
TXN-000980,2024-03-10,CUST-01279,Standard,South,Books,Self-Help,1,45.42,0.27,33.16,13.95,19.21,PayPal
TXN-001763,2024-03-10,CUST-01861,Budget,South,Sports,Running Shoes,4,86.04,0.26,254.68,124.72,129.96,Bank Transfer
TXN-002676,2024-03-10,CUST-00394,Premium,North,Home & Garden,Sofa,1,480.65,0.16,403.75,250.11,153.64,Debit Card
TXN-002539,2024-03-10,CUST-01449,Standard,West,Electronics,Tablet,1,1029.29,0.29,730.8,369.1,361.7,Debit Card
TXN-006243,2024-03-10,CUST-00345,Standard,North,Books,Fiction Novel,4,38.24,0.27,111.66,72.89,38.77,Credit Card
TXN-008697,2024-03-10,CUST-00725,Budget,South,Clothing,T-Shirt,1,135.04,0.24,102.63,57.7,44.93,PayPal
TXN-001807,2024-03-11,CUST-00150,Premium,West,Sports,Bicycle,2,40.24,0.08,74.04,49.1,24.94,Debit Card
TXN-008572,2024-03-11,CUST-00672,Premium,East,Home & Garden,Sofa,5,564.62,0.16,2371.4,1247.73,1123.67,Debit Card
TXN-000375,2024-03-11,CUST-00336,Budget,North,Electronics,Tablet,2,1191.76,0.26,1763.8,965.56,798.24,Debit Card
TXN-004683,2024-03-11,CUST-01059,Budget,West,Home & Garden,Lamp,4,325.82,0.06,1225.08,621.87,603.21,Credit Card
TXN-008180,2024-03-11,CUST-00643,Standard,East,Home & Garden,Lamp,1,459.35,0.29,326.14,184.49,141.65,PayPal
TXN-000007,2024-03-11,CUST-01044,Premium,East,Sports,Yoga Mat,4,304.76,0.11,1084.95,758.59,326.36,Bank Transfer
TXN-005939,2024-03-11,CUST-00515,Budget,Central,Home & Garden,Rug,2,691.71,0.09,1258.91,803.01,455.9,Cash
TXN-001103,2024-03-11,CUST-01908,Standard,Central,Sports,Running Shoes,3,40.68,0.06,114.72,49.09,65.63,Cash
TXN-005632,2024-03-11,CUST-01452,Standard,North,Sports,Tennis Racket,1,462.46,0.11,411.59,246.37,165.22,Cash
TXN-000535,2024-03-11,CUST-00252,Premium,North,Electronics,Smartphone,1,1375.38,0.05,1306.61,665.22,641.39,Debit Card
TXN-002480,2024-03-11,CUST-00446,Premium,East,Books,Fiction Novel,2,13.8,0.02,27.05,13.37,13.68,Credit Card
TXN-004898,2024-03-11,CUST-00386,Premium,West,Books,Cookbook,2,17.57,0.08,32.33,20.82,11.51,Credit Card
TXN-002250,2024-03-11,CUST-01569,Premium,North,Sports,Bicycle,4,310.68,0.12,1093.59,635.79,457.8,Debit Card
TXN-008259,2024-03-11,CUST-01659,Budget,North,Clothing,Jacket,5,119.51,0.08,549.75,270.4,279.35,Cash
TXN-007067,2024-03-11,CUST-00018,Budget,South,Books,Self-Help,2,45.16,0.11,80.38,37.83,42.55,Bank Transfer
TXN-009031,2024-03-11,CUST-00959,Budget,Central,Sports,Running Shoes,1,183.13,0.24,139.18,85.39,53.79,Debit Card
TXN-005068,2024-03-11,CUST-01917,Budget,West,Books,Fiction Novel,1,32.75,0.06,30.78,19.27,11.51,Debit Card
TXN-001882,2024-03-11,CUST-01157,Standard,South,Books,Self-Help,4,28.42,0.03,110.27,45.0,65.27,Cash
TXN-007560,2024-03-11,CUST-00064,Budget,West,Books,Biography,4,22.68,0.23,69.85,40.63,29.22,PayPal
TXN-006106,2024-03-11,CUST-00443,Budget,West,Sports,Running Shoes,2,210.63,0.23,324.37,137.9,186.47,Bank Transfer
TXN-006458,2024-03-11,CUST-00326,Premium,North,Electronics,Smartphone,4,449.41,0.08,1653.83,862.03,791.8,Debit Card
TXN-000783,2024-03-11,CUST-01724,Budget,East,Books,Tech Manual,4,48.02,0.08,176.71,81.48,95.23,Cash
TXN-005760,2024-03-11,CUST-01220,Standard,North,Books,Tech Manual,4,43.34,0.27,126.55,70.69,55.86,Cash
TXN-000169,2024-03-12,CUST-01619,Premium,West,Books,Cookbook,5,37.08,0.1,166.86,104.57,62.29,Credit Card
TXN-008894,2024-03-12,CUST-00117,Premium,East,Electronics,Tablet,2,1149.63,0.23,1770.43,1086.73,683.7,PayPal
TXN-001192,2024-03-12,CUST-00723,Premium,Central,Clothing,Jacket,4,81.67,0.14,280.94,145.59,135.35,Cash
TXN-007106,2024-03-12,CUST-00919,Budget,North,Home & Garden,Table,3,402.23,0.15,1025.69,572.99,452.7,Bank Transfer
TXN-006300,2024-03-12,CUST-00414,Premium,West,Electronics,Smartwatch,5,566.81,0.11,2522.3,1186.32,1335.98,Credit Card
TXN-000495,2024-03-12,CUST-00484,Budget,East,Electronics,Laptop,1,517.17,0.12,455.11,296.71,158.4,Credit Card
TXN-001811,2024-03-12,CUST-01739,Premium,East,Books,Tech Manual,2,10.47,0.12,18.43,8.59,9.84,Cash
TXN-007199,2024-03-12,CUST-01875,Standard,Central,Books,Biography,2,13.92,0.06,26.17,12.24,13.93,Debit Card
TXN-003163,2024-03-12,CUST-01216,Budget,West,Books,Fiction Novel,3,46.45,0.04,133.78,71.54,62.24,PayPal
TXN-005426,2024-03-12,CUST-01482,Premium,West,Electronics,Smartwatch,2,1004.77,0.02,1969.35,1028.0,941.35,PayPal
TXN-003265,2024-03-12,CUST-00700,Standard,East,Home & Garden,Lamp,1,631.86,0.28,454.94,210.75,244.19,Credit Card
TXN-003038,2024-03-12,CUST-01971,Premium,West,Home & Garden,Sofa,2,638.04,0.06,1199.52,613.12,586.4,Cash
TXN-007513,2024-03-12,CUST-01761,Budget,South,Home & Garden,Sofa,2,253.34,0.18,415.48,262.6,152.88,PayPal
TXN-006894,2024-03-12,CUST-00449,Standard,Central,Clothing,Sneakers,5,27.59,0.13,120.02,59.37,60.65,Bank Transfer
TXN-000689,2024-03-12,CUST-00604,Premium,East,Electronics,Smartphone,1,384.59,0.02,376.9,190.26,186.64,Bank Transfer
TXN-004045,2024-03-12,CUST-00151,Standard,East,Electronics,Tablet,1,1149.43,0.03,1114.95,665.21,449.74,Cash
TXN-009565,2024-03-12,CUST-00903,Standard,Central,Books,Self-Help,5,12.87,0.06,60.49,42.32,18.17,Credit Card
TXN-003616,2024-03-12,CUST-01221,Budget,South,Clothing,T-Shirt,2,116.47,0.1,209.65,90.98,118.67,Cash
TXN-006065,2024-03-12,CUST-01833,Budget,West,Books,Biography,1,38.4,0.04,36.86,16.92,19.94,Bank Transfer
TXN-009219,2024-03-12,CUST-00516,Budget,North,Sports,Dumbbells,2,320.99,0.21,507.16,286.28,220.88,Cash
TXN-009216,2024-03-12,CUST-01340,Budget,North,Electronics,Headphones,5,1059.36,0.14,4555.25,1896.89,2658.36,Bank Transfer
TXN-002653,2024-03-12,CUST-01490,Standard,North,Sports,Dumbbells,1,194.5,0.27,141.98,70.35,71.63,Debit Card
TXN-001658,2024-03-12,CUST-00635,Budget,West,Clothing,T-Shirt,4,76.68,0.03,297.52,156.5,141.02,Cash
TXN-001788,2024-03-12,CUST-01240,Premium,South,Home & Garden,Lamp,2,453.37,0.01,897.67,364.52,533.15,Bank Transfer
TXN-008769,2024-03-12,CUST-01344,Premium,South,Clothing,Jeans,5,140.36,0.26,519.33,263.95,255.38,Bank Transfer
TXN-005158,2024-03-12,CUST-01661,Premium,North,Home & Garden,Plant Pot,2,786.86,0.24,1196.03,480.04,715.99,Cash
TXN-004010,2024-03-12,CUST-01648,Budget,West,Books,Fiction Novel,1,41.33,0.02,40.5,26.77,13.73,PayPal
TXN-002945,2024-03-12,CUST-01799,Budget,West,Books,Fiction Novel,4,42.87,0.28,123.47,61.69,61.78,Cash
TXN-008888,2024-03-12,CUST-00906,Budget,Central,Sports,Yoga Mat,4,285.4,0.11,1016.02,555.75,460.27,Bank Transfer
TXN-002170,2024-03-12,CUST-01984,Standard,South,Clothing,Sneakers,3,147.97,0.18,364.01,151.46,212.55,Debit Card
TXN-007867,2024-03-13,CUST-00716,Standard,South,Home & Garden,Table,1,279.37,0.17,231.88,127.23,104.65,Credit Card
TXN-009685,2024-03-13,CUST-01574,Premium,North,Clothing,Jacket,4,62.0,0.03,240.56,167.16,73.4,PayPal
TXN-003823,2024-03-13,CUST-01019,Standard,South,Home & Garden,Sofa,3,203.28,0.0,609.84,317.09,292.75,Credit Card
TXN-005616,2024-03-13,CUST-00549,Premium,South,Clothing,Dress,5,29.37,0.21,116.01,52.08,63.93,Credit Card
TXN-001311,2024-03-13,CUST-00972,Standard,Central,Home & Garden,Table,5,136.68,0.24,519.38,287.94,231.44,Debit Card
TXN-005168,2024-03-13,CUST-01538,Standard,East,Books,Self-Help,1,44.56,0.06,41.89,25.25,16.64,Debit Card
TXN-005120,2024-03-13,CUST-00273,Budget,South,Home & Garden,Table,4,379.54,0.14,1305.62,551.93,753.69,Debit Card
TXN-006700,2024-03-13,CUST-00165,Premium,East,Sports,Bicycle,2,375.77,0.02,736.51,460.13,276.38,Bank Transfer
TXN-005843,2024-03-13,CUST-00611,Budget,Central,Sports,Yoga Mat,2,483.8,0.29,687.0,467.06,219.94,Debit Card
TXN-009357,2024-03-13,CUST-01140,Budget,North,Books,Tech Manual,4,12.9,0.04,49.54,29.92,19.62,Debit Card
TXN-005392,2024-03-13,CUST-01786,Standard,East,Books,Tech Manual,2,35.8,0.25,53.7,32.41,21.29,Cash
TXN-000722,2024-03-13,CUST-00579,Premium,East,Home & Garden,Sofa,4,528.79,0.28,1522.92,665.22,857.7,PayPal
TXN-008535,2024-03-13,CUST-00221,Premium,East,Books,Fiction Novel,5,32.17,0.08,147.98,83.83,64.15,Cash
TXN-008766,2024-03-13,CUST-01744,Standard,Central,Books,Tech Manual,3,22.21,0.2,53.3,36.21,17.09,Credit Card
TXN-000879,2024-03-13,CUST-01870,Premium,West,Books,Biography,2,41.66,0.11,74.15,44.26,29.89,Debit Card
TXN-007455,2024-03-13,CUST-01620,Premium,South,Books,Biography,3,39.9,0.17,99.35,58.22,41.13,Cash
TXN-008543,2024-03-13,CUST-01567,Standard,Central,Home & Garden,Sofa,5,601.15,0.29,2134.08,1321.46,812.62,Credit Card
TXN-008807,2024-03-13,CUST-00801,Premium,East,Clothing,T-Shirt,2,168.98,0.2,270.37,132.2,138.17,Debit Card
TXN-002621,2024-03-13,CUST-01092,Budget,East,Electronics,Tablet,5,789.94,0.14,3396.74,1494.61,1902.13,Debit Card
TXN-005993,2024-03-13,CUST-01659,Premium,South,Clothing,Jacket,3,180.52,0.19,438.66,183.6,255.06,Debit Card
TXN-004258,2024-03-13,CUST-01094,Premium,Central,Home & Garden,Rug,4,663.81,0.07,2469.37,1242.01,1227.36,PayPal
TXN-007136,2024-03-13,CUST-01763,Premium,North,Sports,Running Shoes,4,213.49,0.2,683.17,279.18,403.99,Credit Card
TXN-000366,2024-03-13,CUST-01424,Standard,West,Electronics,Tablet,3,131.85,0.16,332.26,195.01,137.25,Credit Card
TXN-002297,2024-03-13,CUST-01146,Premium,West,Electronics,Headphones,5,1486.65,0.2,5946.6,3143.19,2803.41,Cash
TXN-003160,2024-03-13,CUST-01820,Standard,West,Clothing,Dress,4,178.36,0.24,542.21,243.67,298.54,Credit Card
TXN-005947,2024-03-13,CUST-01274,Premium,Central,Books,Self-Help,2,30.43,0.3,42.6,20.32,22.28,Credit Card
TXN-008921,2024-03-13,CUST-01019,Standard,Central,Sports,Tennis Racket,3,253.92,0.14,655.11,379.22,275.89,Credit Card
TXN-001455,2024-03-13,CUST-00610,Standard,East,Books,Fiction Novel,3,19.21,0.19,46.68,23.67,23.01,Bank Transfer
TXN-004709,2024-03-14,CUST-01876,Standard,Central,Electronics,Smartwatch,5,817.77,0.18,3352.86,1399.73,1953.13,Debit Card
TXN-009575,2024-03-14,CUST-01643,Premium,West,Clothing,Jeans,2,108.64,0.01,215.11,109.31,105.8,Debit Card
TXN-009406,2024-03-14,CUST-01771,Standard,South,Home & Garden,Lamp,1,574.03,0.12,505.15,243.76,261.39,Cash
TXN-004902,2024-03-14,CUST-01246,Premium,North,Home & Garden,Rug,5,506.77,0.23,1951.06,1051.59,899.47,Bank Transfer
TXN-005543,2024-03-14,CUST-00877,Standard,North,Electronics,Smartwatch,3,146.78,0.27,321.45,223.84,97.61,Bank Transfer
TXN-008874,2024-03-14,CUST-00266,Standard,West,Electronics,Laptop,4,1226.8,0.07,4563.7,3041.87,1521.83,PayPal
TXN-000242,2024-03-14,CUST-01267,Budget,East,Books,Fiction Novel,4,32.88,0.01,130.2,62.84,67.36,Cash
TXN-002533,2024-03-14,CUST-00814,Premium,West,Electronics,Laptop,3,902.91,0.14,2329.51,1239.55,1089.96,Debit Card
TXN-002572,2024-03-14,CUST-00959,Standard,North,Home & Garden,Table,5,517.4,0.17,2147.21,1173.01,974.2,PayPal
TXN-007960,2024-03-14,CUST-01516,Standard,West,Clothing,Jacket,5,59.85,0.07,278.3,161.64,116.66,PayPal
TXN-002189,2024-03-14,CUST-00955,Budget,North,Electronics,Smartphone,5,1275.06,0.25,4781.47,2824.86,1956.61,Cash
TXN-001071,2024-03-14,CUST-00292,Budget,Central,Electronics,Smartwatch,4,194.2,0.22,605.9,357.82,248.08,Debit Card
TXN-002604,2024-03-14,CUST-00250,Premium,East,Clothing,Sneakers,4,131.39,0.05,499.28,288.14,211.14,Credit Card
TXN-006715,2024-03-14,CUST-01372,Standard,East,Home & Garden,Sofa,2,336.15,0.06,631.96,324.59,307.37,Credit Card
TXN-001803,2024-03-14,CUST-01000,Premium,East,Electronics,Headphones,2,1080.46,0.26,1599.08,816.55,782.53,Debit Card
TXN-001488,2024-03-14,CUST-00296,Standard,East,Clothing,Jeans,5,63.24,0.09,287.74,197.51,90.23,PayPal
TXN-002719,2024-03-14,CUST-00224,Budget,North,Clothing,Dress,4,38.83,0.15,132.02,73.55,58.47,Debit Card
TXN-007393,2024-03-14,CUST-01406,Standard,Central,Sports,Bicycle,5,390.6,0.21,1542.87,1009.58,533.29,Bank Transfer
TXN-006077,2024-03-14,CUST-01656,Premium,Central,Books,Self-Help,3,14.77,0.18,36.33,20.1,16.23,PayPal
TXN-000580,2024-03-14,CUST-01808,Standard,South,Home & Garden,Plant Pot,4,755.87,0.26,2237.38,938.83,1298.55,Debit Card
TXN-006949,2024-03-14,CUST-01880,Budget,West,Sports,Dumbbells,1,448.48,0.24,340.84,217.89,122.95,Credit Card
TXN-009871,2024-03-14,CUST-01753,Budget,Central,Home & Garden,Plant Pot,3,519.83,0.22,1216.4,580.6,635.8,Debit Card
TXN-009995,2024-03-14,CUST-00928,Premium,North,Clothing,Dress,5,197.35,0.29,700.59,379.14,321.45,Debit Card
TXN-000913,2024-03-14,CUST-01872,Budget,West,Clothing,Jacket,1,171.46,0.27,125.17,51.35,73.82,Bank Transfer
TXN-003747,2024-03-14,CUST-00154,Budget,Central,Books,Self-Help,2,19.38,0.17,32.17,13.41,18.76,Cash
TXN-006451,2024-03-14,CUST-00354,Budget,South,Clothing,T-Shirt,2,58.79,0.06,110.53,53.7,56.83,Bank Transfer
TXN-001618,2024-03-14,CUST-00611,Budget,Central,Home & Garden,Lamp,3,54.4,0.24,124.03,84.23,39.8,Debit Card
TXN-003634,2024-03-14,CUST-00917,Standard,West,Books,Tech Manual,1,29.03,0.29,20.61,13.2,7.41,PayPal
TXN-003448,2024-03-14,CUST-00669,Budget,East,Books,Fiction Novel,5,49.86,0.2,199.44,111.55,87.89,Cash
TXN-005187,2024-03-15,CUST-01127,Premium,West,Clothing,Jeans,4,125.54,0.11,446.92,200.51,246.41,Bank Transfer
TXN-001523,2024-03-15,CUST-00258,Standard,South,Books,Fiction Novel,5,22.13,0.15,94.05,46.12,47.93,Debit Card
TXN-000080,2024-03-15,CUST-00267,Budget,North,Books,Cookbook,5,15.9,0.0,79.5,52.27,27.23,Cash
TXN-006913,2024-03-15,CUST-01654,Premium,Central,Clothing,T-Shirt,2,143.02,0.19,231.69,126.24,105.45,Bank Transfer
TXN-004338,2024-03-15,CUST-00874,Standard,Central,Clothing,Sneakers,1,32.98,0.04,31.66,19.66,12.0,Credit Card
TXN-002537,2024-03-15,CUST-01909,Budget,West,Clothing,T-Shirt,1,142.59,0.16,119.78,52.68,67.1,PayPal
TXN-009309,2024-03-15,CUST-01604,Budget,North,Home & Garden,Table,2,87.53,0.13,152.3,84.13,68.17,Credit Card
TXN-001282,2024-03-15,CUST-00547,Premium,South,Books,Biography,2,49.77,0.1,89.59,50.49,39.1,Cash
TXN-002609,2024-03-15,CUST-00432,Standard,East,Electronics,Smartwatch,2,910.99,0.11,1621.56,923.75,697.81,Debit Card
TXN-004918,2024-03-15,CUST-01408,Budget,Central,Electronics,Tablet,4,1301.66,0.17,4321.51,1855.78,2465.73,PayPal
TXN-002485,2024-03-15,CUST-00581,Premium,South,Electronics,Laptop,5,1078.54,0.21,4260.23,2334.24,1925.99,Bank Transfer
TXN-007277,2024-03-15,CUST-01581,Premium,North,Clothing,Dress,2,157.9,0.01,312.64,216.95,95.69,Credit Card
TXN-007316,2024-03-15,CUST-00509,Standard,West,Home & Garden,Sofa,1,650.24,0.04,624.23,357.29,266.94,PayPal
TXN-007308,2024-03-15,CUST-01030,Standard,East,Sports,Bicycle,3,246.36,0.24,561.7,311.05,250.65,Debit Card
TXN-008219,2024-03-15,CUST-00182,Budget,East,Sports,Yoga Mat,3,425.57,0.06,1200.11,580.99,619.12,Debit Card
TXN-006620,2024-03-15,CUST-01920,Budget,North,Sports,Tennis Racket,5,443.66,0.14,1907.74,1032.52,875.22,Cash
TXN-007641,2024-03-15,CUST-01190,Standard,East,Books,Biography,3,17.1,0.14,44.12,19.02,25.1,Cash
TXN-006418,2024-03-15,CUST-01966,Budget,Central,Home & Garden,Lamp,2,586.12,0.29,832.29,400.1,432.19,PayPal
TXN-003863,2024-03-15,CUST-00330,Budget,North,Books,Biography,1,48.25,0.25,36.19,16.69,19.5,Cash
TXN-005888,2024-03-15,CUST-00475,Standard,North,Clothing,Jacket,2,42.44,0.29,60.26,26.27,33.99,Bank Transfer
TXN-000417,2024-03-15,CUST-01220,Standard,West,Books,Cookbook,1,41.97,0.1,37.77,16.06,21.71,Debit Card
TXN-002181,2024-03-15,CUST-01047,Standard,North,Clothing,T-Shirt,1,106.47,0.27,77.72,34.02,43.7,Debit Card
TXN-009467,2024-03-15,CUST-00478,Premium,East,Books,Cookbook,2,46.52,0.28,66.99,28.03,38.96,Debit Card
TXN-008127,2024-03-15,CUST-00854,Premium,North,Sports,Running Shoes,3,49.44,0.22,115.69,48.32,67.37,Bank Transfer
TXN-005844,2024-03-15,CUST-01586,Premium,Central,Sports,Yoga Mat,5,241.13,0.25,904.24,622.01,282.23,Credit Card
TXN-005853,2024-03-15,CUST-00249,Standard,North,Sports,Yoga Mat,4,489.44,0.08,1801.14,776.29,1024.85,Cash
TXN-009974,2024-03-15,CUST-00837,Budget,Central,Clothing,Dress,2,193.47,0.0,386.94,232.55,154.39,PayPal
TXN-008756,2024-03-16,CUST-01102,Standard,North,Clothing,Dress,5,82.37,0.09,374.78,236.74,138.04,Cash
TXN-000683,2024-03-16,CUST-00724,Premium,North,Books,Fiction Novel,2,15.67,0.01,31.03,16.39,14.64,PayPal
TXN-008606,2024-03-16,CUST-00323,Budget,East,Books,Self-Help,2,34.34,0.2,54.94,31.62,23.32,Cash
TXN-001285,2024-03-16,CUST-01100,Budget,West,Home & Garden,Sofa,3,638.21,0.07,1780.61,1030.49,750.12,Bank Transfer
TXN-001066,2024-03-16,CUST-00922,Standard,Central,Home & Garden,Sofa,2,67.91,0.13,118.16,69.9,48.26,Cash
TXN-006474,2024-03-16,CUST-00156,Standard,Central,Books,Biography,5,47.84,0.17,198.54,137.38,61.16,PayPal
TXN-008041,2024-03-16,CUST-01344,Premium,East,Electronics,Laptop,3,1101.74,0.09,3007.75,1733.15,1274.6,PayPal
TXN-000539,2024-03-16,CUST-01435,Budget,West,Home & Garden,Plant Pot,3,591.16,0.27,1294.64,754.93,539.71,Bank Transfer
TXN-006613,2024-03-16,CUST-01039,Budget,West,Books,Cookbook,4,34.67,0.24,105.4,69.99,35.41,Cash
TXN-000456,2024-03-16,CUST-00764,Premium,North,Clothing,Jeans,1,123.41,0.2,98.73,68.46,30.27,Bank Transfer
TXN-008333,2024-03-16,CUST-00657,Premium,East,Home & Garden,Table,2,103.47,0.01,204.87,122.47,82.4,Bank Transfer
TXN-002187,2024-03-16,CUST-01831,Budget,Central,Books,Self-Help,5,30.9,0.04,148.32,94.78,53.54,Bank Transfer
TXN-004739,2024-03-16,CUST-00524,Standard,South,Books,Tech Manual,5,46.11,0.26,170.61,78.54,92.07,PayPal
TXN-001716,2024-03-16,CUST-01357,Budget,Central,Clothing,Sneakers,2,41.42,0.18,67.93,41.5,26.43,Bank Transfer
TXN-005809,2024-03-16,CUST-00701,Budget,Central,Sports,Running Shoes,3,35.21,0.29,75.0,48.75,26.25,PayPal
TXN-006484,2024-03-16,CUST-01273,Standard,North,Electronics,Laptop,1,1289.84,0.11,1147.96,627.56,520.4,Bank Transfer
TXN-009042,2024-03-16,CUST-01742,Premium,South,Electronics,Smartwatch,4,442.43,0.02,1734.33,1154.5,579.83,Cash
TXN-005572,2024-03-16,CUST-00513,Standard,East,Home & Garden,Rug,2,710.89,0.25,1066.34,592.16,474.18,Credit Card
TXN-005496,2024-03-17,CUST-01401,Premium,West,Electronics,Laptop,5,515.46,0.28,1855.66,833.77,1021.89,Debit Card
TXN-002271,2024-03-17,CUST-01613,Budget,East,Clothing,T-Shirt,2,70.73,0.09,128.73,65.03,63.7,Cash
TXN-002565,2024-03-17,CUST-00595,Budget,West,Electronics,Tablet,5,785.71,0.13,3417.84,1492.17,1925.67,Cash
TXN-005656,2024-03-17,CUST-00231,Premium,West,Home & Garden,Rug,3,355.85,0.02,1046.2,661.83,384.37,Cash
TXN-004489,2024-03-17,CUST-00553,Standard,West,Home & Garden,Table,4,723.4,0.13,2517.43,1071.07,1446.36,PayPal
TXN-004899,2024-03-17,CUST-01718,Premium,North,Books,Self-Help,3,27.6,0.29,58.79,25.4,33.39,Debit Card
TXN-008827,2024-03-17,CUST-01227,Budget,North,Electronics,Headphones,1,434.49,0.0,434.49,191.68,242.81,Debit Card
TXN-002923,2024-03-17,CUST-01443,Standard,South,Clothing,Sneakers,1,35.67,0.07,33.17,22.67,10.5,Debit Card
TXN-001137,2024-03-17,CUST-00830,Premium,Central,Electronics,Laptop,3,103.91,0.22,243.15,117.33,125.82,Bank Transfer
TXN-003833,2024-03-17,CUST-00456,Budget,South,Home & Garden,Sofa,2,76.39,0.07,142.09,88.21,53.88,Debit Card
TXN-000108,2024-03-17,CUST-01124,Standard,East,Clothing,T-Shirt,1,44.98,0.01,44.53,20.69,23.84,Cash
TXN-005868,2024-03-17,CUST-01033,Standard,South,Books,Self-Help,1,18.56,0.24,14.11,8.12,5.99,Cash
TXN-009366,2024-03-17,CUST-01365,Budget,South,Sports,Tennis Racket,4,122.88,0.2,393.22,187.97,205.25,PayPal
TXN-008837,2024-03-17,CUST-01095,Premium,South,Electronics,Headphones,1,736.36,0.02,721.63,470.34,251.29,PayPal
TXN-004557,2024-03-17,CUST-01140,Standard,West,Clothing,T-Shirt,1,199.3,0.2,159.44,96.07,63.37,Bank Transfer
TXN-001084,2024-03-17,CUST-01481,Premium,South,Home & Garden,Lamp,2,77.6,0.03,150.54,80.49,70.05,Credit Card
TXN-005044,2024-03-17,CUST-00263,Standard,South,Sports,Running Shoes,1,202.72,0.3,141.9,57.15,84.75,Debit Card
TXN-005851,2024-03-17,CUST-00122,Budget,East,Home & Garden,Plant Pot,5,427.68,0.26,1582.42,978.44,603.98,Bank Transfer
TXN-003738,2024-03-17,CUST-00330,Budget,East,Clothing,Sneakers,5,38.06,0.19,154.14,82.77,71.37,Debit Card
TXN-007431,2024-03-17,CUST-01619,Premium,North,Sports,Tennis Racket,5,177.93,0.14,765.1,470.94,294.16,Credit Card
TXN-007566,2024-03-17,CUST-01737,Budget,Central,Home & Garden,Lamp,4,764.29,0.24,2323.44,1259.32,1064.12,PayPal
TXN-006154,2024-03-17,CUST-01816,Standard,Central,Books,Self-Help,5,14.75,0.18,60.48,31.15,29.33,Bank Transfer
TXN-003299,2024-03-17,CUST-01828,Premium,Central,Electronics,Laptop,5,1179.75,0.1,5308.88,3469.72,1839.16,Cash
TXN-006485,2024-03-17,CUST-01500,Premium,South,Home & Garden,Table,3,323.66,0.12,854.46,372.94,481.52,Cash
TXN-005659,2024-03-18,CUST-01440,Premium,North,Books,Fiction Novel,2,49.27,0.21,77.85,46.9,30.95,Debit Card
