customer_id,join_date,acquisition_channel,age,loyalty_score,spend_potential,tier,is_active
C-ADV-01921,2023-05-26,Direct,53,0.05,65.68,Platinum,True
C-ADV-01922,2023-06-20,Social Media,63,0.13,72.48,Platinum,True
C-ADV-01923,2023-03-21,Social Media,18,0.35,38.19,Bronze,True
C-ADV-01924,2023-09-09,Direct,44,0.16,41.55,Platinum,True
C-ADV-01925,2023-07-16,Direct,37,0.17,11.65,Bronze,False
C-ADV-01926,2023-01-20,Search,42,0.26,250.24,Silver,True
C-ADV-01927,2023-08-12,Referral,67,0.15,21.9,Gold,False
C-ADV-01928,2023-11-22,Referral,62,0.45,279.93,Bronze,False
C-ADV-01929,2023-08-06,Social Media,33,0.28,29.54,Platinum,True
C-ADV-01930,2023-07-05,Search,62,0.23,29.77,Silver,True
C-ADV-01931,2023-11-06,Direct,61,0.26,60.44,Silver,True
C-ADV-01932,2023-05-07,Email,55,0.46,125.91,Silver,True
C-ADV-01933,2023-03-01,Search,59,0.13,7.83,Platinum,False
C-ADV-01934,2023-12-28,Email,23,0.43,15.22,Silver,False
C-ADV-01935,2023-03-26,Direct,34,0.67,63.36,Gold,False
C-ADV-01936,2023-10-28,Referral,64,0.17,87.2,Platinum,True
C-ADV-01937,2023-02-25,Email,67,0.22,272.62,Gold,True
C-ADV-01938,2023-05-18,Social Media,65,0.44,13.64,Platinum,True
C-ADV-01939,2023-01-04,Social Media,70,0.25,81.07,Platinum,True
C-ADV-01940,2023-02-19,Search,67,0.12,24.67,Platinum,False
C-ADV-01941,2023-12-02,Referral,64,0.17,83.29,Platinum,True
C-ADV-01942,2023-04-01,Referral,29,0.11,52.71,Silver,True
C-ADV-01943,2023-09-07,Social Media,50,0.08,45.44,Bronze,False
C-ADV-01944,2023-10-18,Social Media,29,0.16,16.62,Silver,True
C-ADV-01945,2023-04-04,Social Media,34,0.41,22.27,Platinum,False
C-ADV-01946,2023-11-17,Email,24,0.46,169.39,Silver,True
C-ADV-01947,2023-05-31,Search,42,0.04,39.03,Bronze,True
C-ADV-01948,2023-02-02,Referral,19,0.06,31.77,Silver,False
C-ADV-01949,2023-09-06,Search,18,0.22,418.02,Bronze,True
C-ADV-01950,2023-01-04,Email,68,0.63,76.78,Bronze,True
C-ADV-01951,2023-04-19,Email,68,0.27,63.78,Bronze,False
C-ADV-01952,2023-11-05,Email,66,0.28,158.59,Gold,False
C-ADV-01953,2023-08-31,Referral,56,0.24,216.62,Platinum,True
C-ADV-01954,2023-07-09,Referral,38,0.41,61.51,Silver,True
C-ADV-01955,2023-12-07,Direct,42,0.08,93.69,Bronze,True
C-ADV-01956,2023-06-19,Search,18,0.32,718.42,Platinum,False
C-ADV-01957,2023-03-13,Search,56,0.3,216.44,Bronze,True
C-ADV-01958,2023-12-25,Social Media,41,0.7,125.62,Platinum,False
C-ADV-01959,2023-09-21,Direct,60,0.25,408.93,Silver,True
C-ADV-01960,2023-11-23,Referral,19,0.23,96.75,Gold,True
C-ADV-01961,2023-06-16,Direct,32,0.26,121.07,Platinum,False
C-ADV-01962,2023-11-10,Search,40,0.13,23.44,Platinum,False
C-ADV-01963,2023-12-04,Search,64,0.29,82.84,Platinum,True
C-ADV-01964,2023-11-07,Social Media,63,0.25,85.11,Silver,True
C-ADV-01965,2023-03-07,Direct,68,0.14,179.68,Bronze,True
C-ADV-01966,2023-12-11,Email,47,0.11,110.17,Silver,False
C-ADV-01967,2023-03-01,Direct,60,0.31,57.09,Silver,True
C-ADV-01968,2023-04-19,Social Media,66,0.06,33.76,Bronze,True
C-ADV-01969,2023-08-11,Search,28,0.57,34.53,Gold,False
C-ADV-01970,2023-05-24,Social Media,64,0.41,28.06,Gold,False
C-ADV-01971,2023-12-10,Search,60,0.65,80.78,Silver,False
C-ADV-01972,2023-02-16,Referral,32,0.03,70.42,Bronze,True
C-ADV-01973,2023-07-13,Direct,59,0.46,11.83,Platinum,True
C-ADV-01974,2023-04-25,Referral,25,0.23,195.28,Gold,True
C-ADV-01975,2023-02-27,Search,39,0.21,156.42,Silver,True
C-ADV-01976,2023-10-21,Referral,26,0.04,62.16,Gold,False
C-ADV-01977,2023-10-23,Search,37,0.05,93.03,Bronze,True
C-ADV-01978,2023-07-18,Direct,38,0.66,36.18,Gold,True
C-ADV-01979,2023-09-24,Email,55,0.13,11.83,Silver,True
C-ADV-01980,2023-07-22,Search,52,0.22,27.23,Platinum,True
C-ADV-01981,2023-03-16,Referral,32,0.17,14.7,Platinum,False
C-ADV-01982,2023-03-17,Email,36,0.44,35.14,Silver,True
C-ADV-01983,2023-11-03,Referral,37,0.38,80.11,Bronze,True
C-ADV-01984,2023-12-28,Email,48,0.09,73.27,Silver,False
C-ADV-01985,2023-05-30,Direct,21,0.08,67.97,Gold,True
C-ADV-01986,2023-04-18,Social Media,62,0.26,37.95,Bronze,True
C-ADV-01987,2023-09-07,Direct,37,0.67,100.59,Silver,True
C-ADV-01988,2023-10-08,Direct,39,0.14,30.48,Platinum,False
C-ADV-01989,2023-06-28,Direct,43,0.46,243.61,Bronze,True
C-ADV-01990,2023-05-25,Social Media,62,0.58,16.76,Platinum,True
C-ADV-01991,2023-03-09,Referral,66,0.17,34.37,Bronze,True
C-ADV-01992,2023-08-23,Social Media,54,0.19,104.78,Silver,False
C-ADV-01993,2023-12-23,Direct,36,0.65,55.71,Silver,True
C-ADV-01994,2023-04-22,Social Media,65,0.38,20.81,Bronze,True
C-ADV-01995,2023-10-22,Search,61,0.67,25.54,Silver,False
C-ADV-01996,2023-08-07,Social Media,21,0.22,37.13,Bronze,True
C-ADV-01997,2023-08-31,Social Media,21,0.25,147.7,Bronze,True
C-ADV-01998,2023-10-31,Direct,27,0.62,352.23,Platinum,True
C-ADV-01999,2023-01-18,Search,33,0.44,41.07,Platinum,False
C-ADV-02000,2023-06-04,Email,29,0.11,30.58,Platinum,True
C-ADV-02001,2023-08-26,Direct,35,0.23,12.86,Platinum,True
C-ADV-02002,2023-01-06,Search,25,0.27,43.48,Bronze,True
C-ADV-02003,2023-09-08,Email,32,0.51,90.88,Bronze,False
C-ADV-02004,2023-05-21,Search,68,0.24,30.77,Silver,False
C-ADV-02005,2023-09-05,Direct,37,0.27,220.69,Silver,True
C-ADV-02006,2023-06-16,Search,63,0.25,68.37,Silver,False
C-ADV-02007,2023-12-25,Search,43,0.39,19.94,Platinum,True
C-ADV-02008,2023-09-23,Email,52,0.2,30.67,Bronze,True
C-ADV-02009,2023-12-04,Search,29,0.18,226.77,Silver,True
C-ADV-02010,2023-10-12,Direct,69,0.1,368.45,Gold,True
C-ADV-02011,2023-01-21,Social Media,54,0.24,51.94,Silver,True
C-ADV-02012,2023-02-14,Email,34,0.26,282.23,Bronze,True
C-ADV-02013,2023-03-05,Email,37,0.13,18.78,Gold,True
C-ADV-02014,2023-08-05,Search,33,0.22,294.9,Gold,True
C-ADV-02015,2023-09-23,Referral,60,0.17,248.21,Platinum,True
C-ADV-02016,2023-10-23,Direct,62,0.08,76.54,Gold,True
C-ADV-02017,2023-11-07,Email,50,0.25,36.84,Silver,True
C-ADV-02018,2023-12-06,Search,33,0.3,24.98,Bronze,True
C-ADV-02019,2023-03-14,Referral,31,0.42,35.64,Silver,True
C-ADV-02020,2023-10-30,Referral,35,0.16,38.1,Silver,False
C-ADV-02021,2023-02-08,Email,34,0.3,22.36,Gold,False
C-ADV-02022,2023-11-29,Social Media,43,0.34,55.42,Platinum,True
C-ADV-02023,2023-05-11,Direct,62,0.48,29.59,Silver,True
C-ADV-02024,2023-02-06,Referral,58,0.44,37.74,Silver,True
C-ADV-02025,2023-10-16,Email,56,0.18,13.2,Silver,False
C-ADV-02026,2023-03-20,Referral,68,0.16,27.31,Platinum,False
C-ADV-02027,2023-01-14,Email,33,0.29,59.12,Bronze,True
C-ADV-02028,2023-03-05,Email,25,0.05,79.75,Platinum,True
C-ADV-02029,2023-06-18,Search,41,0.3,68.71,Gold,True
C-ADV-02030,2023-03-16,Social Media,35,0.18,47.1,Bronze,True
C-ADV-02031,2023-07-13,Social Media,42,0.44,70.73,Bronze,True
C-ADV-02032,2023-03-31,Email,64,0.17,38.25,Gold,False
C-ADV-02033,2023-02-18,Email,40,0.2,8.5,Gold,True
C-ADV-02034,2023-11-08,Search,21,0.22,10.27,Silver,True
C-ADV-02035,2023-07-19,Social Media,40,0.81,56.35,Platinum,False
C-ADV-02036,2023-10-31,Social Media,34,0.41,65.87,Bronze,True
C-ADV-02037,2023-12-03,Social Media,27,0.63,199.38,Platinum,True
C-ADV-02038,2023-01-28,Referral,63,0.56,33.16,Silver,False
C-ADV-02039,2023-12-28,Direct,29,0.1,112.98,Platinum,True
C-ADV-02040,2023-08-28,Email,36,0.47,98.96,Gold,False
C-ADV-02041,2023-09-24,Social Media,37,0.15,147.04,Bronze,True
C-ADV-02042,2023-07-28,Referral,23,0.18,7.56,Bronze,True
C-ADV-02043,2023-05-03,Search,28,0.44,346.49,Bronze,True
C-ADV-02044,2023-05-27,Email,49,0.35,12.94,Bronze,False
C-ADV-02045,2023-12-13,Email,64,0.23,16.63,Silver,False
C-ADV-02046,2023-09-12,Email,61,0.29,96.73,Bronze,False
C-ADV-02047,2023-01-08,Email,30,0.13,34.2,Bronze,False
C-ADV-02048,2023-12-26,Email,65,0.35,20.95,Gold,True
C-ADV-02049,2023-12-05,Email,61,0.27,48.15,Bronze,False
C-ADV-02050,2023-03-28,Email,32,0.1,45.44,Silver,True
C-ADV-02051,2023-07-07,Social Media,50,0.36,406.86,Gold,True
C-ADV-02052,2023-08-05,Direct,42,0.2,185.2,Silver,True
C-ADV-02053,2023-02-27,Referral,61,0.14,60.54,Silver,True
C-ADV-02054,2023-05-29,Referral,48,0.39,35.03,Gold,True
C-ADV-02055,2023-04-20,Search,65,0.06,23.44,Platinum,True
C-ADV-02056,2023-06-06,Email,70,0.3,120.03,Bronze,False
C-ADV-02057,2023-11-13,Direct,21,0.45,11.31,Gold,True
C-ADV-02058,2023-11-12,Direct,39,0.19,46.45,Gold,True
C-ADV-02059,2023-02-24,Search,40,0.38,52.59,Silver,False
C-ADV-02060,2023-07-01,Search,24,0.21,148.31,Platinum,False
C-ADV-02061,2023-04-12,Search,51,0.8,84.29,Silver,False
C-ADV-02062,2023-03-05,Direct,18,0.04,33.04,Silver,True
C-ADV-02063,2023-04-26,Direct,43,0.1,28.56,Gold,True
C-ADV-02064,2023-07-06,Direct,29,0.03,70.74,Gold,True
C-ADV-02065,2023-08-13,Direct,28,0.36,419.95,Silver,True
C-ADV-02066,2023-08-11,Search,40,0.15,243.9,Silver,True
C-ADV-02067,2023-04-08,Referral,20,0.31,42.92,Silver,False
C-ADV-02068,2023-08-04,Referral,20,0.56,47.57,Silver,True
C-ADV-02069,2023-09-03,Referral,25,0.29,167.91,Platinum,False
C-ADV-02070,2023-10-09,Direct,69,0.24,64.56,Silver,True
C-ADV-02071,2023-07-24,Email,64,0.6,51.83,Platinum,True
C-ADV-02072,2023-02-26,Search,68,0.29,41.65,Bronze,True
C-ADV-02073,2023-03-21,Referral,50,0.28,65.83,Bronze,True
C-ADV-02074,2023-01-27,Referral,45,0.21,28.23,Bronze,False
C-ADV-02075,2023-09-03,Referral,36,0.15,13.67,Platinum,True
C-ADV-02076,2023-08-08,Social Media,57,0.3,52.85,Silver,True
C-ADV-02077,2023-05-08,Referral,67,0.23,73.21,Bronze,True
C-ADV-02078,2023-12-25,Social Media,60,0.19,95.86,Platinum,True
C-ADV-02079,2023-08-31,Search,62,0.16,12.31,Silver,True
C-ADV-02080,2023-10-30,Social Media,32,0.49,118.47,Bronze,True
C-ADV-02081,2023-07-25,Search,35,0.66,18.63,Silver,True
C-ADV-02082,2023-08-07,Search,57,0.35,51.16,Silver,True
C-ADV-02083,2023-01-27,Direct,44,0.31,18.81,Gold,True
C-ADV-02084,2023-04-24,Referral,45,0.3,86.01,Platinum,True
C-ADV-02085,2023-09-19,Direct,59,0.18,34.38,Bronze,True
C-ADV-02086,2023-02-26,Referral,41,0.46,15.13,Gold,True
C-ADV-02087,2023-12-31,Direct,33,0.48,137.42,Gold,True
C-ADV-02088,2023-04-04,Search,18,0.28,7.43,Bronze,True
C-ADV-02089,2023-04-19,Referral,48,0.29,27.6,Gold,True
C-ADV-02090,2023-08-09,Social Media,34,0.42,31.78,Platinum,True
C-ADV-02091,2023-06-21,Referral,25,0.14,48.1,Bronze,True
C-ADV-02092,2023-12-16,Email,67,0.15,42.48,Silver,True
C-ADV-02093,2023-07-04,Referral,65,0.32,110.31,Gold,True
C-ADV-02094,2023-11-29,Referral,31,0.27,26.64,Platinum,True
C-ADV-02095,2023-02-24,Social Media,58,0.13,81.45,Bronze,True
C-ADV-02096,2023-10-28,Social Media,30,0.28,63.4,Platinum,True
C-ADV-02097,2023-02-08,Email,57,0.1,66.22,Gold,True
C-ADV-02098,2023-08-31,Social Media,52,0.54,77.99,Silver,True
C-ADV-02099,2023-03-07,Social Media,44,0.4,51.86,Gold,True
C-ADV-02100,2023-07-07,Direct,58,0.18,37.52,Bronze,False
C-ADV-02101,2023-02-04,Direct,44,0.71,63.9,Bronze,True
C-ADV-02102,2023-11-03,Referral,62,0.41,100.73,Silver,True
C-ADV-02103,2023-01-24,Email,21,0.24,47.79,Silver,False
C-ADV-02104,2023-09-11,Email,50,0.29,43.81,Bronze,True
C-ADV-02105,2023-08-13,Email,42,0.08,24.37,Platinum,False
C-ADV-02106,2023-11-07,Referral,31,0.51,19.31,Silver,True
C-ADV-02107,2023-03-23,Email,31,0.42,19.71,Bronze,False
C-ADV-02108,2023-09-15,Email,34,0.14,18.14,Gold,True
C-ADV-02109,2023-06-01,Referral,53,0.31,18.05,Bronze,True
C-ADV-02110,2023-04-25,Search,52,0.65,25.02,Silver,True
C-ADV-02111,2023-01-21,Social Media,35,0.28,23.85,Silver,True
C-ADV-02112,2023-01-27,Social Media,70,0.31,96.48,Silver,True
C-ADV-02113,2023-01-01,Referral,58,0.17,95.18,Gold,True
C-ADV-02114,2023-02-12,Email,34,0.52,84.79,Silver,False
C-ADV-02115,2023-11-10,Referral,38,0.47,75.31,Bronze,True
C-ADV-02116,2023-07-02,Social Media,64,0.32,124.22,Gold,True
C-ADV-02117,2023-05-12,Search,52,0.41,75.1,Bronze,False
C-ADV-02118,2023-12-01,Referral,58,0.32,62.53,Silver,False
C-ADV-02119,2023-04-23,Referral,35,0.06,16.46,Silver,False
C-ADV-02120,2023-03-21,Direct,32,0.38,63.83,Platinum,True
C-ADV-02121,2023-03-17,Direct,23,0.43,37.97,Platinum,True
C-ADV-02122,2023-08-24,Social Media,70,0.19,49.21,Silver,True
C-ADV-02123,2023-10-19,Direct,64,0.22,139.03,Silver,True
C-ADV-02124,2023-01-11,Referral,28,0.36,26.73,Silver,False
C-ADV-02125,2023-12-18,Email,30,0.18,67.92,Bronze,True
C-ADV-02126,2023-02-06,Direct,33,0.33,17.54,Platinum,False
C-ADV-02127,2023-02-21,Email,26,0.53,19.5,Bronze,True
C-ADV-02128,2023-07-13,Direct,19,0.3,57.23,Bronze,True
C-ADV-02129,2023-11-26,Search,26,0.04,23.7,Silver,True
C-ADV-02130,2023-05-18,Social Media,58,0.22,71.19,Bronze,True
C-ADV-02131,2023-02-24,Email,65,0.23,57.97,Gold,True
C-ADV-02132,2023-04-14,Social Media,48,0.43,264.38,Platinum,True
C-ADV-02133,2023-06-07,Referral,48,0.1,45.02,Silver,True
C-ADV-02134,2023-01-29,Email,62,0.03,36.27,Gold,True
C-ADV-02135,2023-01-11,Search,24,0.37,22.42,Gold,True
C-ADV-02136,2023-09-19,Direct,27,0.17,68.81,Bronze,True
C-ADV-02137,2023-01-13,Social Media,45,0.45,18.72,Platinum,True
C-ADV-02138,2023-06-30,Referral,32,0.14,123.2,Platinum,True
C-ADV-02139,2023-09-09,Social Media,25,0.19,21.92,Silver,True
C-ADV-02140,2023-05-25,Referral,22,0.41,194.86,Gold,True
C-ADV-02141,2023-07-04,Search,20,0.62,19.83,Silver,True
C-ADV-02142,2023-08-08,Email,39,0.04,20.37,Silver,False
C-ADV-02143,2023-03-18,Referral,57,0.12,20.47,Gold,True
C-ADV-02144,2023-02-23,Referral,49,0.15,43.63,Gold,True
C-ADV-02145,2023-12-31,Search,68,0.56,7.4,Bronze,True
C-ADV-02146,2023-12-02,Social Media,38,0.22,167.51,Silver,False
C-ADV-02147,2023-08-17,Direct,70,0.17,148.53,Bronze,True
C-ADV-02148,2023-10-23,Direct,64,0.11,21.84,Gold,True
C-ADV-02149,2023-02-16,Referral,26,0.11,18.66,Silver,False
C-ADV-02150,2023-06-30,Referral,49,0.19,12.18,Platinum,False
C-ADV-02151,2023-12-22,Direct,56,0.46,69.79,Gold,True
C-ADV-02152,2023-12-01,Social Media,42,0.23,17.64,Platinum,False
C-ADV-02153,2023-10-03,Email,49,0.3,90.41,Silver,False
C-ADV-02154,2023-02-12,Email,63,0.27,34.3,Platinum,True
C-ADV-02155,2023-12-26,Search,33,0.2,61.78,Gold,True
C-ADV-02156,2023-04-15,Search,41,0.22,27.88,Platinum,True
C-ADV-02157,2023-02-26,Search,40,0.31,9.28,Gold,True
C-ADV-02158,2023-05-31,Direct,27,0.26,12.52,Platinum,True
C-ADV-02159,2023-04-18,Social Media,21,0.42,62.79,Silver,True
C-ADV-02160,2023-12-23,Social Media,42,0.34,770.35,Bronze,False
C-ADV-02161,2023-07-10,Search,62,0.19,35.13,Bronze,True
C-ADV-02162,2023-09-02,Email,28,0.12,43.47,Bronze,True
C-ADV-02163,2023-07-07,Social Media,23,0.37,28.31,Silver,True
C-ADV-02164,2023-01-07,Email,70,0.2,348.78,Platinum,True
C-ADV-02165,2023-04-04,Direct,65,0.19,20.73,Silver,True
C-ADV-02166,2023-08-29,Direct,64,0.15,81.95,Gold,False
C-ADV-02167,2023-11-27,Search,36,0.03,48.73,Bronze,True
C-ADV-02168,2023-01-31,Search,56,0.47,10.74,Silver,True
C-ADV-02169,2023-01-06,Direct,45,0.05,95.86,Platinum,True
C-ADV-02170,2023-10-20,Email,37,0.13,43.74,Silver,False
C-ADV-02171,2023-03-22,Referral,23,0.16,85.17,Platinum,True
C-ADV-02172,2023-04-19,Direct,57,0.35,7.21,Bronze,True
C-ADV-02173,2023-07-20,Social Media,70,0.58,87.6,Bronze,False
C-ADV-02174,2023-09-02,Referral,59,0.02,64.31,Platinum,False
C-ADV-02175,2023-03-26,Search,69,0.16,16.55,Gold,False
C-ADV-02176,2023-04-10,Referral,24,0.04,69.0,Bronze,True
C-ADV-02177,2023-07-05,Email,67,0.24,16.96,Gold,True
C-ADV-02178,2023-05-03,Referral,28,0.23,50.12,Bronze,True
C-ADV-02179,2023-04-19,Email,18,0.36,58.97,Gold,True
C-ADV-02180,2023-10-10,Social Media,58,0.36,30.37,Bronze,True
C-ADV-02181,2023-05-18,Search,54,0.08,4.59,Bronze,False
C-ADV-02182,2023-01-24,Search,38,0.42,172.93,Bronze,True
C-ADV-02183,2023-01-05,Referral,66,0.43,28.19,Gold,False
C-ADV-02184,2023-09-14,Social Media,38,0.12,19.02,Platinum,True
C-ADV-02185,2023-03-08,Search,39,0.08,29.1,Platinum,True
C-ADV-02186,2023-09-15,Social Media,19,0.68,29.04,Platinum,False
C-ADV-02187,2023-10-28,Search,36,0.39,41.85,Silver,True
C-ADV-02188,2023-12-16,Direct,23,0.3,62.24,Bronze,True
C-ADV-02189,2023-04-21,Social Media,67,0.41,180.66,Silver,True
C-ADV-02190,2023-08-18,Social Media,39,0.17,38.07,Gold,True
C-ADV-02191,2023-11-16,Direct,20,0.21,20.8,Platinum,True
C-ADV-02192,2023-04-17,Email,56,0.55,62.9,Bronze,True
C-ADV-02193,2023-10-18,Direct,24,0.34,137.65,Bronze,True
C-ADV-02194,2023-06-08,Email,69,0.19,24.11,Bronze,False
C-ADV-02195,2023-02-18,Direct,38,0.59,63.21,Silver,True
C-ADV-02196,2023-03-24,Search,35,0.33,28.73,Gold,True
C-ADV-02197,2023-02-15,Search,29,0.08,91.44,Platinum,True
C-ADV-02198,2023-08-31,Referral,66,0.36,55.7,Platinum,True
C-ADV-02199,2023-03-05,Email,49,0.09,147.58,Bronze,True
C-ADV-02200,2023-05-27,Direct,44,0.2,24.3,Silver,False
C-ADV-02201,2023-07-07,Email,57,0.29,42.0,Gold,True
C-ADV-02202,2023-02-12,Direct,50,0.28,24.46,Platinum,True
C-ADV-02203,2023-12-16,Search,57,0.22,46.69,Bronze,True
C-ADV-02204,2023-12-25,Email,18,0.15,71.09,Silver,True
C-ADV-02205,2023-05-29,Direct,28,0.13,96.63,Platinum,True
C-ADV-02206,2023-04-25,Direct,47,0.37,58.02,Bronze,True
C-ADV-02207,2023-08-27,Direct,59,0.31,74.74,Platinum,True
C-ADV-02208,2023-02-13,Social Media,64,0.23,19.08,Bronze,False
C-ADV-02209,2023-08-10,Social Media,43,0.05,41.63,Gold,True
C-ADV-02210,2023-06-12,Referral,56,0.66,84.13,Platinum,True
C-ADV-02211,2023-12-26,Direct,25,0.16,20.8,Gold,False
C-ADV-02212,2023-01-20,Email,27,0.31,31.99,Platinum,True
C-ADV-02213,2023-11-24,Social Media,38,0.34,122.84,Bronze,False
C-ADV-02214,2023-02-01,Referral,68,0.18,274.65,Platinum,False
C-ADV-02215,2023-04-20,Search,31,0.46,99.39,Bronze,False
C-ADV-02216,2023-05-19,Referral,58,0.2,172.62,Silver,True
C-ADV-02217,2023-03-14,Search,35,0.42,32.05,Platinum,True
C-ADV-02218,2023-06-02,Direct,44,0.1,15.5,Silver,True
C-ADV-02219,2023-04-05,Search,23,0.24,7.38,Platinum,True
C-ADV-02220,2023-06-02,Social Media,30,0.17,14.72,Gold,False
C-ADV-02221,2023-09-04,Direct,52,0.48,11.88,Silver,False
C-ADV-02222,2023-07-01,Email,42,0.74,96.48,Bronze,True
C-ADV-02223,2023-02-09,Email,57,0.31,61.71,Silver,True
C-ADV-02224,2023-12-07,Referral,18,0.13,316.74,Silver,False
C-ADV-02225,2023-03-17,Direct,38,0.47,93.52,Bronze,False
C-ADV-02226,2023-05-15,Email,64,0.18,12.51,Bronze,False
C-ADV-02227,2023-03-06,Direct,58,0.38,142.68,Bronze,True
C-ADV-02228,2023-04-22,Social Media,44,0.54,26.62,Silver,False
C-ADV-02229,2023-04-21,Referral,31,0.25,571.98,Silver,True
C-ADV-02230,2023-07-09,Referral,19,0.44,28.45,Gold,True
C-ADV-02231,2023-09-15,Search,62,0.12,4.52,Platinum,False
C-ADV-02232,2023-07-31,Direct,40,0.5,93.87,Gold,False
C-ADV-02233,2023-09-25,Referral,25,0.11,51.25,Silver,False
C-ADV-02234,2023-08-08,Referral,29,0.29,97.56,Silver,False
C-ADV-02235,2023-07-15,Referral,60,0.14,173.3,Platinum,True
C-ADV-02236,2023-12-26,Email,24,0.58,61.18,Bronze,True
C-ADV-02237,2023-02-15,Search,57,0.28,128.37,Platinum,True
C-ADV-02238,2023-09-12,Email,52,0.28,66.92,Bronze,False
C-ADV-02239,2023-09-15,Email,69,0.11,52.45,Bronze,True
C-ADV-02240,2023-08-04,Social Media,32,0.13,86.77,Platinum,False
C-ADV-02241,2023-02-28,Social Media,48,0.32,11.98,Bronze,True
C-ADV-02242,2023-08-26,Direct,70,0.26,75.65,Platinum,True
C-ADV-02243,2023-07-11,Social Media,50,0.31,88.83,Gold,True
C-ADV-02244,2023-12-04,Referral,37,0.21,140.34,Platinum,True
C-ADV-02245,2023-01-03,Direct,20,0.16,35.52,Bronze,True
C-ADV-02246,2023-03-20,Referral,70,0.63,27.61,Gold,True
C-ADV-02247,2023-03-29,Email,45,0.29,24.06,Silver,False
C-ADV-02248,2023-04-09,Email,59,0.37,282.38,Platinum,True
C-ADV-02249,2023-10-23,Direct,26,0.28,20.21,Platinum,True
C-ADV-02250,2023-07-26,Referral,51,0.53,310.75,Silver,False
C-ADV-02251,2023-04-29,Search,63,0.07,42.85,Silver,True
C-ADV-02252,2023-11-20,Email,68,0.39,11.36,Platinum,True
C-ADV-02253,2023-10-11,Social Media,38,0.16,26.96,Silver,True
C-ADV-02254,2023-02-17,Search,45,0.21,12.56,Bronze,True
C-ADV-02255,2023-01-15,Email,63,0.36,55.84,Bronze,False
C-ADV-02256,2023-01-13,Social Media,47,0.55,45.91,Gold,True
C-ADV-02257,2023-05-03,Social Media,37,0.13,64.42,Silver,True
C-ADV-02258,2023-07-13,Referral,60,0.33,8.44,Bronze,True
C-ADV-02259,2023-02-12,Social Media,58,0.19,68.61,Bronze,True
C-ADV-02260,2023-02-26,Direct,56,0.24,7.61,Bronze,True
C-ADV-02261,2023-03-14,Referral,34,0.56,10.77,Silver,True
C-ADV-02262,2023-02-09,Direct,41,0.11,44.81,Silver,False
C-ADV-02263,2023-02-21,Direct,68,0.02,58.5,Bronze,False
C-ADV-02264,2023-02-07,Direct,58,0.4,19.31,Bronze,True
C-ADV-02265,2023-12-18,Direct,42,0.25,12.65,Gold,False
C-ADV-02266,2023-03-24,Social Media,37,0.1,176.8,Bronze,True
C-ADV-02267,2023-12-04,Email,58,0.25,46.9,Bronze,True
C-ADV-02268,2023-06-25,Referral,48,0.38,44.61,Bronze,True
C-ADV-02269,2023-09-25,Referral,25,0.33,278.47,Silver,True
C-ADV-02270,2023-10-02,Search,51,0.61,17.49,Silver,True
C-ADV-02271,2023-07-06,Search,31,0.25,899.08,Bronze,True
C-ADV-02272,2023-03-12,Social Media,23,0.06,194.91,Silver,True
C-ADV-02273,2023-05-21,Direct,30,0.08,37.71,Bronze,True
C-ADV-02274,2023-12-29,Email,59,0.16,95.72,Gold,False
C-ADV-02275,2023-09-11,Direct,50,0.18,78.17,Platinum,True
C-ADV-02276,2023-05-09,Social Media,30,0.12,46.4,Gold,False
C-ADV-02277,2023-02-22,Email,68,0.27,48.95,Gold,True
C-ADV-02278,2023-04-16,Direct,45,0.3,76.16,Platinum,False
C-ADV-02279,2023-11-02,Referral,70,0.26,41.99,Gold,True
C-ADV-02280,2023-11-07,Direct,45,0.42,133.25,Silver,True
C-ADV-02281,2023-07-11,Search,46,0.2,41.04,Silver,True
C-ADV-02282,2023-09-19,Referral,55,0.3,136.49,Platinum,True
C-ADV-02283,2023-11-06,Email,40,0.65,11.84,Platinum,True
C-ADV-02284,2023-02-28,Social Media,69,0.06,27.52,Gold,False
C-ADV-02285,2023-04-06,Referral,33,0.62,68.46,Bronze,True
C-ADV-02286,2023-12-03,Referral,41,0.24,167.64,Silver,True
C-ADV-02287,2023-03-04,Search,38,0.27,10.33,Bronze,True
C-ADV-02288,2023-04-20,Direct,54,0.38,20.69,Gold,True
C-ADV-02289,2023-10-15,Search,42,0.25,69.77,Gold,True
C-ADV-02290,2023-09-27,Social Media,24,0.1,10.87,Gold,True
C-ADV-02291,2023-10-21,Direct,61,0.21,164.46,Platinum,True
C-ADV-02292,2023-06-13,Social Media,30,0.26,9.44,Bronze,False
C-ADV-02293,2023-09-13,Search,35,0.18,10.61,Platinum,True
C-ADV-02294,2023-03-05,Direct,28,0.19,84.58,Gold,False
C-ADV-02295,2023-05-02,Email,19,0.44,108.28,Gold,True
C-ADV-02296,2023-11-26,Email,18,0.08,64.38,Platinum,True
C-ADV-02297,2023-03-09,Direct,20,0.63,35.82,Bronze,True
C-ADV-02298,2023-11-27,Search,22,0.49,66.14,Platinum,True
C-ADV-02299,2023-08-01,Referral,35,0.29,13.05,Gold,True
C-ADV-02300,2023-07-24,Search,53,0.03,51.46,Gold,False
C-ADV-02301,2023-11-10,Search,43,0.21,45.01,Gold,False
C-ADV-02302,2023-09-10,Search,41,0.12,25.35,Bronze,True
C-ADV-02303,2023-04-25,Search,70,0.47,12.45,Bronze,True
C-ADV-02304,2023-02-23,Referral,62,0.17,48.0,Platinum,True
